IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	cov	deamination	kinship	degree	program
childA	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688372	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder12	OT	0	0.9742	0.0258	0.0000	0.0129	-1	0.690347	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder13	OT	0	0.9767	0.0233	0.0000	0.0117	-1	0.688992	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688542	0.9399	2.5536	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689837	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689577	0.1581	1.7260	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder17	OT	0	0.9836	0.0164	0.0000	0.0082	-1	0.689797	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689474	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder19	OT	0	0.9625	0.0375	0.0000	0.0188	-1	0.690527	0.0962	1.6533	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder1	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.802558	1.0000	NA	10	deam	PO	1	plink_Lcmlkin
childA	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690009	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690092	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder22	OT	0	0.9805	0.0195	0.0000	0.0098	-1	0.690302	0.9775	2.7547	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689342	0.1581	1.7260	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder24	OT	0	0.9814	0.0186	0.0000	0.0093	-1	0.689396	0.8949	2.4310	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690292	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690217	0.2907	1.8429	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688777	0.0544	1.5844	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder28	OT	0	0.9812	0.0188	0.0000	0.0094	-1	0.689287	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder29	OT	0	0.9833	0.0167	0.0000	0.0084	-1	0.689389	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689169	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688767	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder4	OT	0	0.9806	0.0194	0.0000	0.0097	-1	0.690287	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder5	OT	0	0.9665	0.0335	0.0000	0.0167	-1	0.690499	0.0544	1.5844	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder6	OT	0	0.9817	0.0183	0.0000	0.0092	-1	0.691122	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689397	0.9399	2.5536	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder8	OT	0	0.9770	0.0230	0.0000	0.0115	-1	0.688737	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childA	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689397	0.9558	2.6182	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	childC	OT	0	0.4984	0.5016	0.0000	0.2508	-1	0.744710	0.9993	3.4222	10	deam	HS	2	plink_Lcmlkin
childB	familyX	childD	OT	0	0.4958	0.5042	0.0000	0.2521	-1	0.744940	1.0000	5.6333	10	deam	A	2	plink_Lcmlkin
childB	familyX	childE	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.803025	1.0000	NA	10	deam	PO	1	plink_Lcmlkin
childB	familyX	childF	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.802960	1.0000	NA	10	deam	PO	1	plink_Lcmlkin
childB	familyX	childG	OT	0	0.7415	0.2585	0.0000	0.1293	-1	0.715555	0.5795	2.0615	10	deam	HA	plink_Lcmlkin
childB	familyX	childH	OT	0	0.2505	0.6455	0.1040	0.4267	-1	0.797685	1.0000	23.8750	10	deam	GP/A	plink_Lcmlkin
childB	familyX	childI	OT	0	0.4304	0.4064	0.1632	0.3664	-1	0.788770	1.0000	4.5278	10	deam	GP	2	plink_Lcmlkin
childB	familyX	founder0	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.803215	1.0000	NA	10	deam	PO	1	plink_Lcmlkin
childB	familyX	founder10	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688360	0.5200	2.0152	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688530	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder12	OT	0	0.9802	0.0198	0.0000	0.0099	-1	0.690095	0.7887	2.2623	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder13	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688130	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687815	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688915	0.5200	2.0152	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689740	0.2907	1.8429	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689615	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689517	0.9399	2.5536	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder19	OT	0	0.9833	0.0167	0.0000	0.0083	-1	0.689330	0.9894	2.9020	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder1	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.802125	1.0000	NA	10	deam	PO	1	plink_Lcmlkin
childB	familyX	founder20	OT	0	0.9864	0.0136	0.0000	0.0068	-1	0.690132	0.1581	1.7260	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688635	0.5200	2.0152	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689560	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687890	0.2907	1.8429	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689944	0.0544	1.5844	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688815	0.2907	1.8429	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688690	0.8296	2.3167	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687805	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder28	OT	0	0.9840	0.0160	0.0000	0.0080	-1	0.689390	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder29	OT	0	0.9800	0.0200	0.0000	0.0100	-1	0.688807	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688362	0.7887	2.2623	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688875	0.7887	2.2623	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688595	0.1245	1.6892	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder5	OT	0	0.9669	0.0331	0.0000	0.0165	-1	0.690192	0.5200	2.0152	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690210	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689280	0.2414	1.8028	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688505	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childB	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688820	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	childD	OT	0	0.7523	0.2477	0.0000	0.1239	-1	0.716970	0.9894	2.9020	10	deam	HA	plink_Lcmlkin
childC	familyX	childE	OT	0	0.7512	0.2488	0.0000	0.1244	-1	0.717435	0.9989	3.3261	10	deam	HA	plink_Lcmlkin
childC	familyX	childF	OT	0	0.7367	0.2633	0.0000	0.1316	-1	0.716480	0.9954	3.0612	10	deam	HA	plink_Lcmlkin
childC	familyX	childG	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.803675	1.0000	NA	10	deam	PO	1	plink_Lcmlkin
childC	familyX	childH	OT	0	0.7875	0.1926	0.0200	0.1162	-1	0.720425	0.9775	2.7547	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	childI	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.695740	0.0397	1.5513	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder0	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687785	0.0030	1.3529	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder10	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687870	0.9558	2.6182	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.686870	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder12	OT	0	0.9739	0.0261	0.0000	0.0131	-1	0.689395	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder13	OT	0	0.9804	0.0196	0.0000	0.0098	-1	0.689550	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688765	0.2907	1.8429	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688525	0.9682	2.6852	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder16	OT	0	0.9835	0.0165	0.0000	0.0083	-1	0.689360	0.1581	1.7260	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688365	0.1581	1.7260	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689357	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder19	OT	0	0.9836	0.0164	0.0000	0.0082	-1	0.689570	0.0397	1.5513	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder1	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.803475	1.0000	NA	10	deam	PO	1	plink_Lcmlkin
childC	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689652	0.9954	3.0612	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687665	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690110	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687820	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688754	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688125	0.0397	1.5513	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689190	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688025	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688920	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687802	0.0962	1.6533	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder2	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.802333	1.0000	NA	10	deam	PO	1	plink_Lcmlkin
childC	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689205	0.2907	1.8429	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688805	0.8296	2.3167	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder5	OT	0	0.9748	0.0252	0.0000	0.0126	-1	0.691057	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689680	0.9682	2.6852	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690280	0.0730	1.6184	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688645	0.1581	1.7260	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childC	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689130	0.9682	2.6852	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	childE	OT	0	0.7472	0.2528	0.0000	0.1264	-1	0.716945	0.7427	2.2097	10	deam	FC	3	plink_Lcmlkin
childD	familyX	childF	OT	0	0.7439	0.2561	0.0000	0.1280	-1	0.716630	0.6919	2.1587	10	deam	FC	3	plink_Lcmlkin
childD	familyX	childG	OT	0	0.8586	0.1414	0.0000	0.0707	-1	0.703565	0.5795	2.0615	10	deam	HC	4	plink_Lcmlkin
childD	familyX	childH	OT	0	0.5299	0.4667	0.0034	0.2368	-1	0.746455	1.0000	3.9750	10	deam	HS/FCOR	plink_Lcmlkin
childD	familyX	childI	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.695760	0.0284	1.5190	10	deam	FCOR	plink_Lcmlkin
childD	familyX	founder0	OT	0	0.5059	0.4941	0.0000	0.2471	-1	0.746105	1.0000	4.1026	10	deam	GP	2	plink_Lcmlkin
childD	familyX	founder10	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689360	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688480	0.2907	1.8429	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder12	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689965	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder13	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689110	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688505	0.5200	2.0152	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687525	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689180	0.2414	1.8028	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689175	0.2907	1.8429	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688942	0.1581	1.7260	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder19	OT	0	0.9703	0.0297	0.0000	0.0148	-1	0.690460	0.7887	2.2623	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder1	OT	0	0.5131	0.4869	0.0000	0.2435	-1	0.746655	0.9989	3.3261	10	deam	GP	2	plink_Lcmlkin
childD	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688292	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688045	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688760	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687820	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689094	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687805	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689140	0.9558	2.6182	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688175	0.8296	2.3167	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688450	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688412	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688257	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder3	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.802155	1.0000	NA	10	deam	PO	1	plink_Lcmlkin
childD	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690325	0.0544	1.5844	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder5	OT	0	0.9568	0.0432	0.0000	0.0216	-1	0.690732	0.3442	1.8841	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690400	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688920	0.8296	2.3167	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690025	0.0730	1.6184	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childD	familyX	founder9	OT	0	0.9883	0.0117	0.0000	0.0059	-1	0.690160	0.1971	1.7639	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	childF	OT	0	0.2432	0.5215	0.2353	0.4960	-1	0.823995	1.0000	17.0909	10	deam	FS	1	plink_Lcmlkin
childE	familyX	childG	OT	0	0.8713	0.1287	0.0000	0.0643	-1	0.702190	0.8649	2.3729	10	deam	HC	4	plink_Lcmlkin
childE	familyX	childH	OT	0	0.0001	0.8869	0.1130	0.5564	-1	0.827860	1.0000	NA	10	deam	PO	plink_Lcmlkin
childE	familyX	childI	OT	0	0.0000	0.7649	0.2351	0.6175	-1	0.851575	1.0000	NA	10	deam	PO	plink_Lcmlkin
childE	familyX	founder0	OT	0	0.4934	0.5066	0.0000	0.2533	-1	0.747500	1.0000	4.3784	10	deam	GP	2	plink_Lcmlkin
childE	familyX	founder10	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688285	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder11	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688735	0.5795	2.0615	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder12	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689500	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder13	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688225	0.9399	2.5536	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder14	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689000	0.1581	1.7260	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687930	0.9682	2.6852	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688755	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder17	OT	0	0.9823	0.0177	0.0000	0.0088	-1	0.689670	0.0962	1.6533	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder18	OT	0	0.9818	0.0182	0.0000	0.0091	-1	0.689822	0.8296	2.3167	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder19	OT	0	0.9721	0.0279	0.0000	0.0140	-1	0.689025	0.8649	2.3729	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder1	OT	0	0.4950	0.5050	0.0000	0.2525	-1	0.746580	1.0000	5.0303	10	deam	GP	2	plink_Lcmlkin
childE	familyX	founder20	OT	0	0.9735	0.0265	0.0000	0.0132	-1	0.689822	0.8649	2.3729	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688610	0.6919	2.1587	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688575	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687675	0.9198	2.4912	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690259	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688340	0.5200	2.0152	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder26	OT	0	0.9788	0.0212	0.0000	0.0106	-1	0.688535	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687920	0.8949	2.4310	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688855	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689777	0.8649	2.3729	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.687037	0.4011	1.9265	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.688220	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder4	OT	0	0.0000	1.0000	0.0000	0.5000	-1	0.804260	1.0000	NA	10	deam	PO	1	plink_Lcmlkin
childE	familyX	founder5	OT	0	0.9748	0.0252	0.0000	0.0126	-1	0.690282	0.8296	2.3167	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.690135	0.4601	1.9701	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.689375	0.6372	2.1094	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder8	OT	0	0.9786	0.0214	0.0000	0.0107	-1	0.688910	0.7427	2.2097	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childE	familyX	founder9	OT	0	0.9718	0.0282	0.0000	0.0141	-1	0.688275	0.5200	2.0152	10	deam	Unrelated	Unrelated	plink_Lcmlkin
childF	familyX	childG	OT	0	0.8852	0.1148	0.0000	0.0574	-1	0.701635	0.9971	3.1458	10	deam	HC	4	plink_Lcmlkin
childF	familyX	childH	OT	0	0.4670	0.4585	0.0745	0.3038	-1	0.767395	1.0000	4.3784	10	deam	A	plink_Lcmlkin
childF	familyX	childI	OT	0	0.0000	0.7660	0.2340	0.6170	-1	0.851370	1.0000	NA	10	deam	PO	plink_Lcmlkin
