IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	cov	deamination	kinship	degree	program	RMSE
childF	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.6896	0.8649	2.3729	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	childH	OT	0	0.9745	0.0	0.0255	0.0255	-1	0.699035	0.1581	1.726	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	childI	OT	0	1.0	0.0	0.0	0.0	-1	0.681365	0.0003	1.236	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder0	OT	0	1.0	0.0	0.0	0.0	-1	0.68763	0.8649	2.3729	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder10	OT	0	1.0	0.0	0.0	0.0	-1	0.685805	0.4011	1.9265	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder11	OT	0	1.0	0.0	0.0	0.0	-1	0.686585	0.9198	2.4912	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.688265	0.5795	2.0615	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.68812	0.8649	2.3729	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.68799	0.7887	2.2623	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.687425	0.8649	2.3729	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.68845	0.0962	1.6533	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.689375	0.8949	2.431	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.688835	0.3442	1.8841	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.688275	0.4601	1.9701	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.688985	0.2414	1.8028	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.687715	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.689835	0.4601	1.9701	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.68776	0.7887	2.2623	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.688045	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.686725	0.3442	1.8841	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.689675	0.5795	2.0615	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.688465	0.5795	2.0615	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.68726	0.9682	2.6852	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.68899	0.9682	2.6852	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.68862	0.3442	1.8841	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.688165	0.8949	2.431	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.68929	0.7427	2.2097	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.689305	0.4601	1.9701	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.68773	0.2907	1.8429	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childG	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.68935	0.1581	1.726	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder10	OT	0	1.0	0.0	0.0	0.0	-1	0.67806	0.0137	1.4568	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder11	OT	0	1.0	0.0	0.0	0.0	-1	0.67823	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.68012	0.0199	1.4875	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.679105	0.0009	1.2874	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.677365	0.0397	1.5513	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.6786	0.0544	1.5844	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.679015	0.073	1.6184	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.67902	0.0	1.117	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.67904	0.1581	1.726	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.67949	0.0137	1.4568	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.67895	0.0003	1.236	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.67937	0.0199	1.4875	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.67806	0.0397	1.5513	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.678885	0.0092	1.4268	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.67958	0.0025	1.3412	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.67879	0.0039	1.369	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.67856	0.3442	1.8841	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.67759	0.2907	1.8429	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.677715	0.0061	1.3976	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.678605	0.0002	1.2111	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.678665	0.0544	1.5844	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.678665	0.0397	1.5513	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.68053	0.0061	1.3976	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.679085	0.7427	2.2097	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.67862	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.678995	0.0	1.1398	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childH	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.678625	0.4011	1.9265	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder10	OT	0	1.0	0.0	0.0	0.0	-1	0.66757	0.0039	1.369	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder11	OT	0	1.0	0.0	0.0	0.0	-1	0.66802	0.0092	1.4268	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.66989	0.0	1.0947	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.667895	0.0016	1.314	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.667595	0.0	0.8774	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.66773	0.0	1.0306	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.667875	0.0002	1.2111	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.66889	0.0	0.932	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.66888	0.0	1.1398	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.6683	0.0	1.117	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.66944	0.0	1.0101	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.6692	0.0	1.0306	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.66857	0.0003	1.236	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.668655	0.0006	1.2614	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.66918	0.0	0.932	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.66731	0.0006	1.2614	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.66739	0.0001	1.1868	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.66772	0.0003	1.236	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.668345	0.0	0.8952	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.668605	0.0	1.1398	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.667145	0.0	1.1398	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.668455	0.0	1.0101	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.66883	0.0039	1.369	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.668915	0.0	0.9135	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.66702	0.0016	1.314	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.668785	0.0	1.0101	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
childI	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.669485	0.0	1.1398	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder10	OT	0	1.0	0.0	0.0	0.0	-1	0.689815	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder11	OT	0	1.0	0.0	0.0	0.0	-1	0.687975	0.8949	2.431	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.690035	0.4601	1.9701	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.68899	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.68896	0.8296	2.3167	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.689305	0.2907	1.8429	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.68998	0.1581	1.726	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.688725	0.7427	2.2097	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.688985	0.0397	1.5513	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder19	OT	0	0.9717	0.0283	0.0	0.0141	-1	0.690055	0.3442	1.8841	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder1	OT	0	1.0	0.0	0.0	0.0	-1	0.68776	0.8949	2.431	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder20	OT	0	0.9775	0.0225	0.0	0.0113	-1	0.689125	0.1245	1.6892	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.690185	0.9682	2.6852	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.690585	0.5795	2.0615	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.68928	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.689595	0.1245	1.6892	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.688605	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.689775	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.689655	0.5795	2.0615	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.69043	0.8296	2.3167	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.69028	0.52	2.0152	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.68868	0.2414	1.8028	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.68937	0.2907	1.8429	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.689195	0.6919	2.1587	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder5	OT	0	0.9809	0.0191	0.0	0.0096	-1	0.689305	0.8649	2.3729	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder6	OT	0	0.9814	0.0186	0.0	0.0093	-1	0.69022	0.4601	1.9701	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.689495	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.68847	0.1581	1.726	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder0	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.68895	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder11	OT	0	1.0	0.0	0.0	0.0	-1	0.68832	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.68811	0.3442	1.8841	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.689015	0.8949	2.431	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.687655	0.9971	3.1458	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.68714	0.7427	2.2097	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.686445	0.073	1.6184	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.68787	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.6876	0.6919	2.1587	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.68885	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder1	OT	0	1.0	0.0	0.0	0.0	-1	0.688285	0.9198	2.4912	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.68987	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.6895	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.68796	0.1245	1.6892	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.689385	0.0962	1.6533	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.68884	0.0397	1.5513	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.68803	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.68783	0.7887	2.2623	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.68688	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.689895	0.52	2.0152	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.687935	0.7887	2.2623	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.687645	0.1581	1.726	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.688885	0.7887	2.2623	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.6888	0.4011	1.9265	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.68915	0.4601	1.9701	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.687605	0.4011	1.9265	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.68936	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.688915	0.9775	2.7547	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder10	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.687605	0.8296	2.3167	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.68783	0.1971	1.7639	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.687815	0.0397	1.5513	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.688205	0.8649	2.3729	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.6856	0.52	2.0152	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.686545	0.0199	1.4875	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.68731	0.7427	2.2097	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.68811	0.0061	1.3976	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.68782	0.4601	1.9701	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder1	OT	0	1.0	0.0	0.0	0.0	-1	0.688285	0.52	2.0152	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.68841	0.2907	1.8429	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.68877	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.68818	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.688485	0.6919	2.1587	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.68863	0.2414	1.8028	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.68804	0.6372	2.1094	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.68807	0.52	2.0152	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.68728	0.1245	1.6892	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.686855	0.2414	1.8028	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.688065	0.9198	2.4912	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.687585	0.0199	1.4875	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.687905	0.8296	2.3167	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.68743	0.4601	1.9701	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.6887	0.2414	1.8028	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
founder11	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.687275	0.5795	2.0615	10	no_deam	Unrelated	Unrelated	plink_Lcmlkin	0.0
