a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program
childB	childI	99380	0.141753	0.497038	0.120846	0.126680	0.113680	0.000000	0.000001	0.000001	0.000000	0.454626	0.000002	0.240361	0.241523	0.000001	0.056840	0.120847	0.000000	0.120847	0.546387	-0.063340	-167565.524651	102	-1	0.999990	4.152033e-01,9.737571e-02,2.304777e-02,1.608006e-01,1.685118e-01,6.587937e-02,1.197515e-02,2.957525e-02,2.763108e-02	0.207837	0.433578	0.142569	-169700.360425	6	8	no_deam	GP	2	ngsrelateWithRealFreq
childD	founder0	99380	0.536288	0.460213	0.003498	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.233605	0.000001	0.000000	0.116803	0.000000	0.000000	0.003498	0.000000	0.003498	0.233605	-0.000000	-171389.572226	110	-1	0.999990	3.322711e-01,1.681669e-01,2.167862e-02,1.688654e-01,1.817601e-01,4.479484e-02,1.980624e-02,4.569178e-02,1.696502e-02	0.228240	0.387545	0.124887	-177410.614729	6	8	no_deam	GP	2	ngsrelateWithRealFreq
childD	founder1	99380	0.537904	0.456695	0.005398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.233749	0.000004	0.000004	0.116877	0.000004	0.000004	0.005398	0.000004	0.005402	0.233749	0.000000	-171280.978616	82	-1	0.999990	3.354194e-01,1.667356e-01,1.998107e-02,1.705706e-01,1.826265e-01,4.219875e-02,2.211596e-02,4.557322e-02,1.477896e-02	0.230509	0.390916	0.124546	-176452.069806	6	8	no_deam	GP	2	ngsrelateWithRealFreq
childE	founder0	99381	0.529074	0.468120	0.002800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.236866	0.000006	0.000006	0.118436	0.000006	0.000006	0.002800	0.000006	0.002806	0.236866	0.000000	-170870.003708	130	-1	1.000000	3.360175e-01,1.736574e-01,2.339120e-02,1.676958e-01,1.833018e-01,4.621716e-02,1.724168e-02,3.865677e-02,1.382059e-02	0.221672	0.392627	0.128698	-175380.671638	6	8	no_deam	GP	2	ngsrelateWithRealFreq
childE	founder1	99381	0.534892	0.464923	0.000177	0.000000	0.000000	0.000000	0.000000	0.000002	0.000007	0.232645	0.000009	0.000009	0.116326	0.000007	0.000007	0.000178	0.000007	0.000185	0.232647	0.000000	-170852.472888	142	-1	1.000000	3.376401e-01,1.739894e-01,2.143113e-02,1.710791e-01,1.822088e-01,4.392813e-02,1.938881e-02,3.872992e-02,1.160464e-02	0.224028	0.388881	0.126958	-174510.155957	6	8	no_deam	GP	2	ngsrelateWithRealFreq
childF	founder0	99380	0.533637	0.466171	0.000192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.233278	0.000000	0.000000	0.116639	0.000000	0.000000	0.000192	0.000000	0.000192	0.233278	-0.000000	-170866.641788	126	-1	0.999990	3.354771e-01,1.736280e-01,2.250763e-02,1.670034e-01,1.814053e-01,4.663427e-02,1.845785e-02,4.058681e-02,1.429962e-02	0.225823	0.386942	0.125811	-175980.112288	6	8	no_deam	GP	2	ngsrelateWithRealFreq
childF	founder1	99380	0.543228	0.456622	0.000150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.228461	0.000000	0.000000	0.114231	0.000000	0.000000	0.000150	0.000000	0.000150	0.228461	-0.000000	-170867.735468	94	-1	0.999990	3.365421e-01,1.742340e-01,2.086536e-02,1.713117e-01,1.803597e-01,4.335453e-02,2.024817e-02,4.035312e-02,1.273128e-02	0.227953	0.383445	0.124223	-175125.747785	9	8	no_deam	GP	2	ngsrelateWithRealFreq
childG	founder1	99380	0.522694	0.476513	0.000791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.239049	0.000001	0.000001	0.119525	0.000001	0.000001	0.000792	0.000001	0.000792	0.239049	0.000000	-171432.548904	86	-1	0.999990	3.358495e-01,1.655443e-01,1.902017e-02,1.701559e-01,1.808271e-01,4.241533e-02,2.208282e-02,4.856123e-02,1.554365e-02	0.227306	0.386565	0.125101	-176806.025998	6	8	no_deam	GP	2	ngsrelateWithRealFreq
childG	founder2	99379	0.518362	0.480675	0.000958	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.241301	0.000005	0.000005	0.120653	0.000005	0.000005	0.000958	0.000005	0.000963	0.241301	-0.000000	-172211.836581	3574	-1	0.999980	3.299311e-01,1.666987e-01,2.378335e-02,1.603953e-01,1.801158e-01,5.291206e-02,1.814273e-02,4.691013e-02,2.111083e-02	0.232773	0.384171	0.122294	-179654.832866	6	8	no_deam	GP	2	ngsrelateWithRealFreq
childH	founder4	99381	0.422193	0.468288	0.000315	0.000000	0.000005	0.109192	0.000006	0.000000	0.000000	0.234468	0.109199	0.000005	0.117235	0.000003	0.000003	0.000315	0.000000	0.000315	0.289067	0.054596	-174109.891466	98	-1	1.000000	3.490698e-01,1.861983e-01,2.618094e-02,1.395914e-01,1.606281e-01,4.690751e-02,2.866577e-02,4.706993e-02,1.568829e-02	0.341452	0.338440	0.068736	-178650.336833	6	8	no_deam	GP	2	ngsrelateWithRealFreq
childB	childI	98893	0.131951	0.507044	0.120291	0.133256	0.107458	0.000000	0.000000	0.000000	0.000000	0.454406	0.000000	0.240714	0.240635	0.000000	0.053729	0.120291	0.000000	0.120291	0.547899	-0.066628	-164682.132448	110	-1	0.996463	4.143566e-01,9.695591e-02,2.349472e-02,1.610813e-01,1.691672e-01,6.600881e-02,1.180181e-02,2.954239e-02,2.759118e-02	0.208649	0.435006	0.142464	-166737.106104	10	4	no_deam	GP	2	ngsrelateWithRealFreq
childD	founder0	98866	0.534784	0.459232	0.005983	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.235600	0.000000	0.000000	0.117800	0.000000	0.000000	0.005983	0.000000	0.005983	0.235600	-0.000000	-168519.040864	106	-1	0.996191	3.323126e-01,1.675805e-01,2.174330e-02,1.681779e-01,1.830656e-01,4.533945e-02,1.954315e-02,4.545140e-02,1.678604e-02	0.225528	0.391303	0.126776	-174193.956229	10	4	no_deam	GP	2	ngsrelateWithRealFreq
childD	founder1	98848	0.536026	0.458611	0.005361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.234668	0.000001	0.000001	0.117334	0.000001	0.000001	0.005361	0.000001	0.005362	0.234668	-0.000000	-168306.643291	58	-1	0.996010	3.348780e-01,1.669034e-01,2.012641e-02,1.711298e-01,1.830442e-01,4.217866e-02,2.154136e-02,4.549038e-02,1.470794e-02	0.227638	0.391647	0.125928	-173192.472039	10	4	no_deam	GP	2	ngsrelateWithRealFreq
childE	founder0	98864	0.531731	0.466208	0.002061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.235165	0.000000	0.000000	0.117583	0.000000	0.000000	0.002061	0.000000	0.002061	0.235165	-0.000000	-168117.554248	82	-1	0.996171	3.355618e-01,1.742670e-01,2.349419e-02,1.673977e-01,1.832737e-01,4.666640e-02,1.727902e-02,3.839685e-02,1.366341e-02	0.222472	0.392028	0.128237	-172372.135827	10	4	no_deam	GP	2	ngsrelateWithRealFreq
childE	founder1	98845	0.540503	0.458519	0.000969	0.000000	0.000000	0.000000	0.000000	0.000002	0.000007	0.230235	0.000008	0.000008	0.115121	0.000007	0.000007	0.000970	0.000007	0.000977	0.230237	0.000000	-167992.426106	174	-1	0.995980	3.369877e-01,1.751419e-01,2.134521e-02,1.708790e-01,1.823228e-01,4.392616e-02,1.975442e-02,3.792479e-02,1.171804e-02	0.225422	0.388772	0.126336	-171444.458737	10	4	no_deam	GP	2	ngsrelateWithRealFreq
childF	founder0	98880	0.538512	0.458021	0.003468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.232478	0.000000	0.000000	0.116239	0.000000	0.000000	0.003468	0.000000	0.003468	0.232478	0.000000	-168090.179234	110	-1	0.996332	3.349375e-01,1.735250e-01,2.309180e-02,1.670741e-01,1.823576e-01,4.621799e-02,1.831008e-02,3.993011e-02,1.455572e-02	0.227037	0.389529	0.125785	-172875.402038	10	4	no_deam	GP	2	ngsrelateWithRealFreq
childF	founder1	98861	0.548533	0.450402	0.001065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.226266	0.000000	0.000000	0.113133	0.000000	0.000000	0.001065	0.000000	0.001065	0.226266	-0.000000	-168002.212939	158	-1	0.996141	3.359499e-01,1.745551e-01,2.111269e-02,1.711766e-01,1.812143e-01,4.318912e-02,2.046019e-02,3.964502e-02,1.269703e-02	0.229413	0.385448	0.123981	-171967.414567	10	4	no_deam	GP	2	ngsrelateWithRealFreq
childG	founder1	98856	0.523960	0.471931	0.004102	0.000000	0.000000	0.000006	0.000001	0.000000	0.000000	0.240068	0.000007	0.000000	0.120034	0.000000	0.000000	0.004102	0.000000	0.004102	0.240071	0.000003	-168490.548165	110	-1	0.996090	3.359879e-01,1.650486e-01,1.916259e-02,1.695239e-01,1.817188e-01,4.211416e-02,2.211765e-02,4.857599e-02,1.575036e-02	0.227165	0.389501	0.125724	-173595.294183	10	4	no_deam	GP	2	ngsrelateWithRealFreq
childG	founder2	98895	0.520200	0.475358	0.002821	0.000363	0.001109	0.000005	0.000008	0.000002	0.000134	0.241472	0.000149	0.001608	0.120943	0.000138	0.000689	0.002823	0.000134	0.002957	0.241937	-0.000179	-169353.926845	90	-1	0.996483	3.298985e-01,1.664275e-01,2.386479e-02,1.601113e-01,1.798035e-01,5.348314e-02,1.829017e-02,4.679040e-02,2.133081e-02	0.234450	0.383403	0.121428	-176465.290304	10	4	no_deam	GP	2	ngsrelateWithRealFreq
childH	founder4	98912	0.426244	0.461474	0.001292	0.000000	0.000000	0.110989	0.000000	0.000000	0.000000	0.232029	0.110989	0.000000	0.116015	0.000000	0.000000	0.001292	0.000000	0.001292	0.287524	0.055495	-170897.161773	122	-1	0.996655	3.489204e-01,1.866868e-01,2.611412e-02,1.392792e-01,1.608816e-01,4.641241e-02,2.950232e-02,4.654525e-02,1.565783e-02	0.345698	0.339026	0.067031	-175166.063869	10	4	no_deam	GP	2	ngsrelateWithRealFreq
childB	childI	65593	0.175521	0.478893	0.132089	0.107354	0.106143	0.000000	0.000000	0.000000	0.000000	0.451143	0.000000	0.213497	0.238839	0.000000	0.053071	0.132089	0.000000	0.132089	0.531355	-0.053677	-93999.641068	102	-1	0.667586	4.029664e-01,9.718545e-02,1.999690e-02,1.692252e-01,1.886700e-01,6.701923e-02,8.681109e-03,2.324617e-02,2.300954e-02	0.152001	0.489602	0.178898	-94667.955749	27	1	no_deam	GP	2	ngsrelateWithRealFreq
childD	founder0	67740	0.547469	0.452240	0.000284	0.000000	0.000000	0.000001	0.000000	0.000003	0.000003	0.226407	0.000007	0.000006	0.113205	0.000003	0.000003	0.000287	0.000003	0.000290	0.226411	0.000000	-99548.243428	78	-1	0.689438	3.254227e-01,1.748742e-01,1.984751e-02,1.696948e-01,1.876147e-01,4.273592e-02,1.909584e-02,4.680740e-02,1.390691e-02	0.207571	0.396602	0.135577	-102095.108427	27	1	no_deam	GP	2	ngsrelateWithRealFreq
childD	founder1	67879	0.552937	0.438728	0.008327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.227699	0.000007	0.000007	0.113853	0.000007	0.000007	0.008327	0.000007	0.008334	0.227699	-0.000000	-99632.260964	158	-1	0.690852	3.285499e-01,1.736465e-01,1.828403e-02,1.716935e-01,1.891898e-01,4.043302e-02,2.193164e-02,4.292139e-02,1.335027e-02	0.212568	0.403467	0.134756	-101742.027123	27	1	no_deam	GP	2	ngsrelateWithRealFreq
childE	founder0	67678	0.553262	0.445527	0.001205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.223975	0.000006	0.000006	0.111990	0.000006	0.000006	0.001205	0.000006	0.001211	0.223975	-0.000000	-99242.901386	322	-1	0.688807	3.279187e-01,1.819013e-01,2.122420e-02,1.692650e-01,1.903941e-01,4.265553e-02,1.677745e-02,3.835432e-02,1.150939e-02	0.199595	0.404941	0.140708	-101064.988048	27	1	no_deam	GP	2	ngsrelateWithRealFreq
childE	founder1	67713	0.562335	0.437352	0.000301	0.000000	0.000000	0.000000	0.000000	0.000006	0.000007	0.218984	0.000013	0.000013	0.109495	0.000007	0.000007	0.000306	0.000007	0.000313	0.218989	-0.000000	-99201.906870	98	-1	0.689163	3.298439e-01,1.829607e-01,2.013250e-02,1.738238e-01,1.841808e-01,4.191128e-02,1.836506e-02,3.828683e-02,1.049511e-02	0.209020	0.387358	0.133093	-100701.168842	26	1	no_deam	GP	2	ngsrelateWithRealFreq
childF	founder0	65667	0.559092	0.438216	0.002687	0.000000	0.000000	0.000002	0.000000	0.000000	0.000003	0.221798	0.000005	0.000003	0.110900	0.000003	0.000003	0.002687	0.000003	0.002690	0.221799	0.000001	-96305.980856	254	-1	0.668339	3.213955e-01,1.722208e-01,2.172256e-02,1.803237e-01,1.993467e-01,4.412356e-02,1.344586e-02,3.624495e-02,1.117637e-02	0.176418	0.425880	0.155133	-98377.085074	34	1	no_deam	GP	2	ngsrelateWithRealFreq
childF	founder1	65836	0.556632	0.443017	0.000347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.221860	0.000004	0.000004	0.110932	0.000004	0.000004	0.000347	0.000004	0.000351	0.221860	0.000000	-96535.234572	270	-1	0.670059	3.236327e-01,1.729498e-01,1.877211e-02,1.837020e-01,1.963605e-01,4.347976e-02,1.555060e-02,3.505815e-02,1.049434e-02	0.174794	0.418222	0.154262	-98187.506664	34	1	no_deam	GP	2	ngsrelateWithRealFreq
childG	founder1	67814	0.545175	0.454803	0.000017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.227424	0.000006	0.000006	0.113715	0.000006	0.000006	0.000017	0.000006	0.000022	0.227424	0.000000	-99721.957126	114	-1	0.690191	3.280656e-01,1.737038e-01,1.710755e-02,1.724030e-01,1.832570e-01,4.259644e-02,2.244415e-02,4.697547e-02,1.344697e-02	0.215826	0.385617	0.129836	-102060.521969	30	1	no_deam	GP	2	ngsrelateWithRealFreq
childG	founder2	68444	0.536079	0.462759	0.000000	0.001105	0.000046	0.000000	0.000000	0.000000	0.000010	0.231425	0.000010	0.001161	0.115723	0.000010	0.000033	0.000000	0.000010	0.000011	0.231989	-0.000552	-101093.077168	122	-1	0.696603	3.234565e-01,1.701875e-01,2.421691e-02,1.651225e-01,1.800893e-01,5.471636e-02,1.722375e-02,4.603018e-02,1.895701e-02	0.230112	0.377153	0.122084	-104497.150609	26	1	no_deam	GP	2	ngsrelateWithRealFreq
childH	founder4	67914	0.456842	0.447975	0.000372	0.000000	0.000000	0.094679	0.000131	0.000000	0.000000	0.224459	0.094810	0.000000	0.112246	0.000066	0.000000	0.000372	0.000000	0.000372	0.271831	0.047340	-100200.062927	126	-1	0.691209	3.414643e-01,1.931898e-01,2.456216e-02,1.441252e-01,1.631437e-01,4.636637e-02,2.808655e-02,4.398426e-02,1.507778e-02	0.322714	0.339660	0.076724	-102144.695967	26	1	no_deam	GP	2	ngsrelateWithRealFreq
childB	childI	99408	0.139098	0.501101	0.120226	0.127734	0.111841	0.000000	0.000000	0.000000	0.000001	0.454658	0.000001	0.239576	0.241309	0.000001	0.055921	0.120226	0.000001	0.120227	0.546485	-0.063867	-167641.062605	94	-1	1.000000	4.151374e-01,9.740786e-02,2.307689e-02,1.608222e-01,1.686270e-01,6.570890e-02,1.194066e-02,2.970585e-02,2.757317e-02	0.207663	0.433865	0.142701	-169797.183821	5	20	no_deam	GP	2	ngsrelateWithRealFreq
childD	founder0	99408	0.537154	0.458655	0.004190	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.233518	0.000002	0.000001	0.116759	0.000000	0.000000	0.004191	0.000000	0.004191	0.233519	0.000000	-171518.285725	74	-1	1.000000	3.322364e-01,1.684068e-01,2.176009e-02,1.685580e-01,1.821074e-01,4.492606e-02,1.977693e-02,4.536857e-02,1.685979e-02	0.228091	0.388457	0.125125	-177521.638589	5	20	no_deam	GP	2	ngsrelateWithRealFreq
