a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program	RMSE
childE	founder4	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500065	0.0	1.1e-05	0.250034	0.0	6e-06	0.000125	0.0	0.000125	0.500068	0.0	-159538.96477	114	-159539.024721	1.0	3.863058e-01,1.466682e-01,7.946976e-12,1.311563e-01,1.994725e-01,6.690755e-02,3.239950e-12,4.785309e-02,2.163657e-02	0.0	0.5081	0.252009	-163655.342584	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childF	founder4	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500027	0.0	4.1e-05	0.250018	0.0	2e-05	3.6e-05	0.0	3.6e-05	0.500038	-0.0	-159478.290783	162	-159478.3728	1.0	3.863668e-01,1.451232e-01,5.405565e-12,1.310961e-01,1.977071e-01,6.638289e-02,3.654119e-12,5.116277e-02,2.216126e-02	0.0	0.502094	0.250522	-164116.205677	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childG	founder5	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500106	1e-06	0.0	0.250053	1e-06	0.0	0.000211	0.0	0.000211	0.500106	-0.0	-160451.989725	178	-160452.04755	1.0	3.762785e-01,1.438406e-01,2.776668e-13,1.275753e-01,1.984757e-01,6.760016e-02,1.929290e-13,5.551797e-02,3.071176e-02	0.0	0.503063	0.250764	-166999.047169	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childD	91952	0.020478	0.979503	1.4e-05	0.0	0.0	0.0	0.0	5e-06	0.0	0.489766	5e-06	5e-06	0.244883	0.0	0.0	2e-05	0.0	2e-05	0.489771	-0.0	-141734.77338	90	-1.0	0.929587	3.807001e-01,1.507647e-01,2.523214e-04,1.395252e-01,1.979569e-01,5.951160e-02,9.982423e-05,4.980659e-02,2.138282e-02	0.001779	0.494941	0.247954	-144914.50143	42	2	no_deam	PO	1	ngsrelateWithRealFreq	0.016727977452957857
childA	childH	92078	0.000701	0.775625	0.115877	0.0	0.107794	0.0	0.0	3e-06	0.0	0.584535	3e-06	0.107797	0.305742	0.0	0.053897	0.11588	0.0	0.11588	0.611487	-0.0	-139286.204383	134	-1.0	0.930861	4.253137e-01,1.061457e-01,1.081031e-04,1.353801e-01,2.001621e-01,6.162438e-02,4.297577e-06,4.169045e-02,2.957103e-02	0.000562	0.580259	0.268313	-141061.330707	42	2	no_deam	PO	1	ngsrelateWithRealFreq	0.1457990753914441
childA	founder0	92032	0.014606	0.985394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.492697	0.0	0.0	0.246349	0.0	0.0	0.0	0.0	0.0	0.492697	0.0	-141653.071348	94	-1.0	0.930396	3.827582e-01,1.482560e-01,2.892875e-04,1.363421e-01,1.980616e-01,6.270566e-02,3.515637e-05,5.145013e-02,2.010183e-02	0.001638	0.496298	0.248356	-144988.464429	42	2	no_deam	PO	1	ngsrelateWithRealFreq	0.01192574906103037
childA	founder1	91979	0.011336	0.988654	3e-06	0.0	1e-06	0.0	0.0	5e-06	0.0	0.494331	5e-06	6e-06	0.247166	0.0	0.0	9e-06	0.0	9e-06	0.494337	0.0	-141504.732757	78	-1.0	0.92986	3.847837e-01,1.467299e-01,4.386589e-06,1.414419e-01,1.976775e-01,5.848949e-02,1.532690e-04,5.102541e-02,1.969455e-02	0.000798	0.496871	0.248867	-144286.842497	37	2	no_deam	PO	1	ngsrelateWithRealFreq	0.00925988878622919
childB	childE	91870	0.006494	0.993506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.496753	0.0	0.0	0.248377	0.0	0.0	0.0	0.0	0.0	0.496753	-0.0	-141034.149011	214	-1.0	0.928758	3.862924e-01,1.488039e-01,7.139806e-06,1.434470e-01,2.016778e-01,5.182025e-02,3.834877e-06,5.127459e-02,1.667318e-02	5.4e-05	0.510116	0.25248	-142967.203125	34	2	no_deam	PO	1	ngsrelateWithRealFreq	0.0053023287965446525
childB	childF	91995	0.017112	0.982869	1.2e-05	0.0	2e-06	0.0	0.0	5e-06	0.0	0.491448	5e-06	7e-06	0.245724	0.0	1e-06	1.7e-05	0.0	1.7e-05	0.491453	-0.0	-141454.739542	78	-1.0	0.930022	3.877624e-01,1.462816e-01,3.055874e-04,1.444429e-01,1.975275e-01,5.613557e-02,5.059734e-05,4.989651e-02,1.759735e-02	0.001803	0.497409	0.248563	-143585.206288	39	2	no_deam	PO	1	ngsrelateWithRealFreq	0.013979650079073274
childB	founder0	92001	0.005908	0.994083	0.0	0.0	0.0	0.0	0.0	8e-06	0.0	0.497042	8e-06	8e-06	0.248521	0.0	0.0	8e-06	0.0	8e-06	0.49705	0.0	-141372.475315	94	-1.0	0.930083	3.839485e-01,1.508574e-01,3.832389e-06,1.353890e-01,1.985850e-01,6.288904e-02,1.255175e-05,4.829270e-02,2.002194e-02	8.3e-05	0.499655	0.249878	-144377.384444	51	2	no_deam	PO	1	ngsrelateWithRealFreq	0.004827537432963775
childB	founder1	91907	0.021709	0.978214	7.2e-05	0.0	0.0	0.0	0.0	5e-06	0.0	0.489179	5e-06	5e-06	0.24459	0.0	0.0	7.7e-05	0.0	7.7e-05	0.489184	-0.0	-141526.014329	86	-1.0	0.929133	3.840598e-01,1.495587e-01,4.737105e-04,1.418203e-01,1.993324e-01,5.678616e-02,2.048524e-04,4.754657e-02,2.021755e-02	0.003404	0.502869	0.249221	-144039.382454	34	2	no_deam	PO	1	ngsrelateWithRealFreq	0.01775683587617267
childC	childG	92020	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49953	2.1e-05	2.1e-05	0.249765	0.0	0.0	2.1e-05	0.0	2.1e-05	0.499552	-0.0	-142241.399306	94	-142241.448656	0.930275	3.799830e-01,1.428944e-01,3.355630e-05,1.386596e-01,1.964777e-01,6.024782e-02,4.837988e-06,5.538417e-02,2.631486e-02	0.000195	0.494626	0.248564	-146302.156296	38	2	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder1	91997	0.003654	0.996334	0.0	0.0	0.0	0.0	0.0	1.2e-05	0.0	0.498167	1.2e-05	1.2e-05	0.249084	0.0	0.0	1.2e-05	0.0	1.2e-05	0.498179	0.0	-141683.604679	90	-1.0	0.930042	3.835264e-01,1.402808e-01,1.377723e-05,1.434131e-01,1.962780e-01,5.471347e-02,3.891732e-07,5.875015e-02,2.302390e-02	7.2e-05	0.494189	0.248507	-145193.949735	42	2	no_deam	PO	1	ngsrelateWithRealFreq	0.002988381501749713
childC	founder2	92091	0.007355	0.992564	0.0	0.0	6.8e-05	0.0	1e-06	1.2e-05	0.0	0.496334	1.3e-05	8.1e-05	0.248175	0.0	3.4e-05	1.2e-05	0.0	1.2e-05	0.496363	-0.0	-142551.191929	82	-1.0	0.930993	3.776729e-01,1.474228e-01,6.049768e-05,1.289272e-01,1.951053e-01,6.994584e-02,6.979075e-06,5.341781e-02,2.744066e-02	0.000346	0.48803	0.246822	-147294.907177	42	2	no_deam	PO	1	ngsrelateWithRealFreq	0.006038491009073927
childD	founder3	91925	0.004272	0.995716	2e-06	0.0	0.0	0.0	0.0	1e-05	0.0	0.49786	1e-05	1e-05	0.24893	0.0	0.0	1.2e-05	0.0	1.2e-05	0.49787	0.0	-142481.621166	102	-1.0	0.929314	3.744487e-01,1.465681e-01,9.879321e-07,1.256958e-01,2.007515e-01,7.128818e-02,8.610062e-05,5.382577e-02,2.733493e-02	0.000434	0.50508	0.251073	-147270.9817	37	2	no_deam	PO	1	ngsrelateWithRealFreq	0.0034929759995358115
childE	founder4	91924	0.00303	0.996711	2e-06	0.0	0.000246	0.0	0.0	1.1e-05	0.0	0.498542	1.1e-05	0.000257	0.249302	0.0	0.000123	1.3e-05	0.0	1.3e-05	0.498615	-0.0	-141618.271685	122	-1.0	0.929304	3.849025e-01,1.457462e-01,7.306306e-06,1.329267e-01,1.995830e-01,6.839686e-02,3.071756e-05,4.693636e-02,2.147036e-02	0.000191	0.506499	0.25153	-144712.90767	42	2	no_deam	PO	1	ngsrelateWithRealFreq	0.0025818872296571433
childF	founder4	92073	0.016371	0.983547	1.1e-05	0.0	6.7e-05	0.0	0.0	5e-06	0.0	0.491834	5e-06	7.2e-05	0.245926	0.0	3.3e-05	1.6e-05	0.0	1.6e-05	0.491856	-0.0	-142141.286059	74	-1.0	0.930811	3.845836e-01,1.463961e-01,5.049770e-04,1.330475e-01,1.954634e-01,6.592084e-02,3.610465e-04,5.151233e-02,2.221009e-02	0.004431	0.491432	0.245913	-145656.779409	34	2	no_deam	PO	1	ngsrelateWithRealFreq	0.013400385205906107
childG	founder5	92033	0.005824	0.992692	0.00147	0.0	0.0	0.0	0.0	1.4e-05	0.0	0.497816	1.5e-05	1.4e-05	0.248908	0.0	0.0	0.001484	0.0	0.001484	0.49783	-0.0	-142715.914437	150	-1.0	0.930406	3.750462e-01,1.431115e-01,2.941018e-04,1.303206e-01,1.982489e-01,6.599160e-02,4.505248e-05,5.536929e-02,3.157274e-02	0.001711	0.501728	0.249681	-147763.229586	45	2	no_deam	PO	1	ngsrelateWithRealFreq	0.005461585239958564
childA	childD	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500013	0.0	5.1e-05	0.250013	0.0	2.5e-05	2e-06	0.0	2e-06	0.500026	-0.0	-159660.601818	126	-159660.666223	1.0	3.832019e-01,1.490166e-01,3.873268e-09,1.388703e-01,1.961019e-01,6.086536e-02,5.630144e-09,5.035498e-02,2.158899e-02	0.0	0.491351	0.247819	-163883.111262	9	10	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childH	99395	2.7e-05	0.777151	0.11383	1e-06	0.108984	4e-06	2e-06	0.0	0.0	0.584145	6e-06	0.108985	0.305696	1e-06	0.054492	0.11383	0.0	0.11383	0.611395	2e-06	-156998.982028	98	-1.0	1.0	4.259821e-01,1.062032e-01,1.847401e-07,1.351917e-01,1.985902e-01,6.210676e-02,7.021228e-06,4.237797e-02,2.954082e-02	3.6e-05	0.574148	0.267241	-159484.476069	9	10	no_deam	PO	1	ngsrelateWithRealFreq	0.14447484951829273
childA	founder0	99395	0.0	0.999919	4.8e-05	3e-05	1e-06	0.0	0.0	1e-06	0.0	0.500009	1e-06	3.2e-05	0.250005	0.0	1e-06	4.9e-05	0.0	4.9e-05	0.500025	-1.5e-05	-159256.955118	142	-1.0	1.0	3.865752e-01,1.456075e-01,8.228340e-06,1.339921e-01,1.989410e-01,6.290775e-02,1.989029e-08,5.117762e-02,2.079068e-02	4.1e-05	0.50532	0.251305	-163571.039844	9	10	no_deam	PO	1	ngsrelateWithRealFreq	5.435991169970641e-05
childA	founder1	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500027	0.0	1.3e-05	0.250015	0.0	6e-06	4.8e-05	0.0	4.8e-05	0.500031	-0.0	-159331.4586	114	-159331.531906	1.0	3.866949e-01,1.455306e-01,6.784651e-08,1.412124e-01,1.974944e-01,5.711951e-02,8.903832e-07,5.185394e-02,2.009335e-02	5e-06	0.499079	0.249768	-163075.947668	9	10	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childE	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500016	1e-06	0.0	0.250008	0.0	0.0	3.1e-05	0.0	3.1e-05	0.500016	0.0	-159131.349565	114	-159131.392684	1.0	3.889629e-01,1.467548e-01,2.984864e-08,1.438720e-01,1.987284e-01,5.244466e-02,2.176883e-06,5.198915e-02,1.724591e-02	1.1e-05	0.50303	0.25075	-161795.214932	9	10	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childF	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500016	0.0	0.0	0.250008	0.0	0.0	3.3e-05	0.0	3.3e-05	0.500016	-0.0	-159162.293862	122	-159162.3336	1.0	3.890658e-01,1.466310e-01,3.866219e-07,1.424613e-01,1.974564e-01,5.515486e-02,2.447827e-06,5.099321e-02,1.823458e-02	1.4e-05	0.499582	0.249889	-162201.847099	10	10	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder0	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500013	1.4e-05	1.9e-05	0.250007	0.0	2e-06	5.4e-05	0.0	5.4e-05	0.500028	-0.0	-159346.734212	110	-159346.750539	1.0	3.868867e-01,1.488122e-01,6.536351e-06,1.336862e-01,1.980445e-01,6.330452e-02,3.531839e-06,4.886055e-02,2.039527e-02	5.1e-05	0.501793	0.250425	-163286.19069	10	10	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder1	99395	6.4e-05	0.99991	1.4e-05	1e-06	9e-06	2e-06	0.0	0.0	0.0	0.499976	2e-06	1e-05	0.249989	0.0	5e-06	1.4e-05	0.0	1.4e-05	0.49998	0.0	-159470.958286	126	-1.0	1.0	3.867541e-01,1.489228e-01,2.219587e-06,1.411342e-01,1.965378e-01,5.741585e-02,4.680075e-06,4.940418e-02,1.982415e-02	3.5e-05	0.495202	0.24878	-162812.066408	10	10	no_deam	PO	1	ngsrelateWithRealFreq	6.427026269332292e-05
childC	childG	99395	0.000124	0.999703	0.000124	0.0	2.5e-05	0.0	1.3e-05	1.1e-05	0.0	0.500004	2.5e-05	3.7e-05	0.250007	7e-06	1.3e-05	0.000135	0.0	0.000135	0.500025	-0.0	-159923.138813	163	-1.0	1.0	3.834571e-01,1.415862e-01,1.606132e-05,1.366723e-01,1.968237e-01,6.012216e-02,1.055666e-06,5.524998e-02,2.607140e-02	8.7e-05	0.5	0.249962	-165144.523632	9	10	no_deam	PO	1	ngsrelateWithRealFreq	0.0001991322843404982
childC	founder1	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500013	4.4e-05	2e-06	0.250009	1.1e-05	0.0	3.9e-05	0.0	3.9e-05	0.500031	1.1e-05	-159512.011377	146	-159512.017046	1.0	3.854535e-01,1.396047e-01,2.306815e-08,1.424551e-01,1.971376e-01,5.403194e-02,8.468767e-06,5.806650e-02,2.324218e-02	4.3e-05	0.500138	0.250016	-164080.741825	9	10	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder2	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500097	1e-06	0.000388	0.250097	0.0	0.000194	1e-06	0.0	1e-06	0.500194	0.0	-160252.284321	207	-160252.355214	1.0	3.799011e-01,1.451542e-01,8.116338e-07,1.285917e-01,1.955278e-01,6.952732e-02,3.531640e-08,5.309759e-02,2.819931e-02	4e-06	0.493294	0.24831	-166292.882798	9	10	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childD	founder3	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500029	4e-06	4.3e-05	0.25002	1e-06	2.1e-05	3.7e-05	0.0	3.7e-05	0.500041	-0.0	-160533.797522	162	-160533.864407	1.0	3.766110e-01,1.455326e-01,2.220026e-06,1.256875e-01,1.987061e-01,7.102611e-02,2.369008e-06,5.398730e-02,2.844476e-02	2.3e-05	0.501481	0.25036	-166722.946305	10	10	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childE	founder4	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50006	0.0	2.2e-05	0.250033	0.0	1.1e-05	0.00011	0.0	0.00011	0.500066	0.0	-159610.043164	162	-159610.108939	1.0	3.861953e-01,1.465827e-01,9.798910e-07,1.311248e-01,1.992852e-01,6.709746e-02,2.126658e-06,4.791649e-02,2.179494e-02	1.6e-05	0.507442	0.25184	-163756.595521	10	10	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childF	founder4	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500029	1e-06	4.8e-05	0.25002	0.0	2.4e-05	3.5e-05	0.0	3.5e-05	0.500041	-0.0	-159572.476214	150	-159572.540176	1.0	3.863894e-01,1.451278e-01,2.199056e-06,1.309347e-01,1.975674e-01,6.659072e-02,1.727133e-06,5.113559e-02,2.225045e-02	2e-05	0.501704	0.250417	-164209.285966	10	10	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childG	founder5	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500106	4e-06	2e-06	0.250053	2e-06	0.0	0.000212	0.0	0.000212	0.500108	0.0	-160546.070026	178	-160546.144943	1.0	3.765023e-01,1.435826e-01,1.939835e-07,1.274775e-01,1.984721e-01,6.773148e-02,4.467096e-06,5.570016e-02,3.052919e-02	2.3e-05	0.503103	0.250763	-167063.67651	13	10	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childD	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500008	0.0	2.2e-05	0.250007	0.0	1.1e-05	5e-06	0.0	5e-06	0.500014	-0.0	-160866.946525	102	-160866.988599	0.99997	3.818354e-01,1.494088e-01,1.917089e-10,1.393127e-01,1.976071e-01,6.059342e-02,4.740369e-07,5.008553e-02,2.115664e-02	2e-06	0.494759	0.248682	-165023.196585	9	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childH	99408	0.0	0.78148	0.113112	0.0	0.105384	0.0	1.5e-05	0.0	9e-06	0.58291	2.4e-05	0.105394	0.304634	1.6e-05	0.052701	0.113112	9e-06	0.113121	0.60926	0.0	-158227.336522	90	-1.0	0.99997	4.245029e-01,1.067421e-01,3.309350e-08,1.358073e-01,1.999231e-01,6.175383e-02,9.732674e-13,4.215415e-02,2.911653e-02	0.0	0.57705	0.267884	-160667.832127	9	8	deam	PO	1	ngsrelateWithRealFreq	0.14206256244345308
childA	founder0	99407	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500005	0.0	1e-06	0.250002	0.0	0.0	1e-05	0.0	1e-05	0.500005	-0.0	-160358.883897	118	-160358.905918	0.99996	3.848466e-01,1.464135e-01,1.142165e-09,1.345427e-01,2.003612e-01,6.258281e-02,1.747014e-06,5.071234e-02,2.053912e-02	9e-06	0.508205	0.252031	-164647.998384	6	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childA	founder1	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500013	0.0	1e-06	0.250007	0.0	0.0	2.5e-05	0.0	2.5e-05	0.500013	0.0	-160568.895809	158	-160568.924777	0.99998	3.851409e-01,1.460852e-01,1.011684e-06,1.415859e-01,1.989164e-01,5.699928e-02,4.278428e-07,5.150887e-02,1.976209e-02	7e-06	0.502085	0.250517	-164257.697499	6	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childE	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500024	0.0	0.0	0.250012	0.0	0.0	4.9e-05	0.0	4.9e-05	0.500024	-0.0	-160408.564993	130	-160408.632434	0.99999	3.874096e-01,1.469896e-01,6.019960e-07,1.442533e-01,2.000585e-01,5.230243e-02,8.875824e-07,5.193900e-02,1.704606e-02	7e-06	0.505855	0.251452	-163090.767183	6	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childF	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500003	1e-06	1e-06	0.250001	0.0	0.0	1.1e-05	0.0	1.1e-05	0.500004	0.0	-160393.850505	126	-160393.921656	0.99998	3.874548e-01,1.468995e-01,4.677584e-07,1.428798e-01,1.987635e-01,5.501650e-02,6.487375e-07,5.087384e-02,1.811090e-02	6e-06	0.502346	0.250583	-163452.806673	6	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder0	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500007	0.0	0.0	0.250003	0.0	0.0	1.8e-05	0.0	1.8e-05	0.500007	0.0	-160439.932946	106	-160439.990107	0.99997	3.852848e-01,1.491246e-01,3.556091e-08,1.341218e-01,1.995291e-01,6.295854e-02,7.589459e-08,4.881619e-02,2.016482e-02	1e-06	0.50511	0.251271	-164403.420209	5	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder1	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500023	1e-06	8e-06	0.250012	0.0	4e-06	4.3e-05	0.0	4.3e-05	0.500025	-0.0	-160729.528287	99	-160729.620023	0.99999	3.852411e-01,1.491634e-01,8.626244e-07,1.414769e-01,1.979641e-01,5.717192e-02,2.462734e-07,4.938930e-02,1.959216e-02	6e-06	0.498396	0.249596	-164066.044382	6	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	childG	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500011	0.0	0.0	0.250006	0.0	0.0	2.2e-05	0.0	2.2e-05	0.500011	0.0	-161234.770838	198	-161234.782601	0.99997	3.817735e-01,1.421891e-01,1.729437e-08,1.371938e-01,1.980464e-01,5.996422e-02,3.852806e-08,5.499949e-02,2.583344e-02	0.0	0.502214	0.250552	-166433.668325	5	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder1	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500036	5e-06	0.0	0.250019	2e-06	0.0	7e-05	0.0	7e-05	0.500037	-0.0	-160832.433187	150	-160832.49052	0.99998	3.839234e-01,1.400517e-01,6.201979e-08,1.427980e-01,1.986202e-01,5.377774e-02,7.048441e-07,5.783005e-02,2.299816e-02	4e-06	0.503527	0.250877	-165379.669903	6	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder2	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500038	0.0	0.000143	0.250037	0.0	7.1e-05	5e-06	0.0	5e-06	0.500074	-0.0	-161588.861965	186	-161588.924041	0.99997	3.785401e-01,1.454730e-01,4.102019e-06,1.287995e-01,1.969345e-01,6.941480e-02,2.870651e-07,5.295452e-02,2.787917e-02	2.2e-05	0.496499	0.249112	-167591.722678	6	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childD	founder3	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500045	1e-06	1.6e-05	0.250024	0.0	8e-06	8.2e-05	0.0	8.2e-05	0.500049	-0.0	-161779.755662	190	-161779.830542	0.99998	3.752610e-01,1.459651e-01,9.355697e-13,1.257198e-01,2.001393e-01,7.116978e-02,1.206605e-06,5.366053e-02,2.808328e-02	6e-06	0.504744	0.251178	-167932.733175	9	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childE	founder4	99411	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500071	0.0	0.0	0.250036	0.0	0.0	0.000142	0.0	0.000142	0.500071	-0.0	-160785.120156	118	-160785.180246	1.0	3.847234e-01,1.469464e-01,2.328256e-07,1.314043e-01,2.007969e-01,6.677245e-02,4.766568e-07,4.776290e-02,2.159302e-02	4e-06	0.511081	0.252738	-164935.54016	6	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childF	founder4	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50003	0.0	1.3e-05	0.250017	0.0	6e-06	5.4e-05	0.0	5.4e-05	0.500033	-0.0	-160720.446993	134	-160720.510611	0.99999	3.847607e-01,1.455779e-01,9.379250e-07,1.313485e-01,1.989002e-01,6.629463e-02,4.341719e-06,5.105790e-02,2.205496e-02	2.7e-05	0.504459	0.251098	-165363.625267	6	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childG	founder5	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500107	0.0	0.0	0.250053	0.0	0.0	0.000214	0.0	0.000214	0.500107	-0.0	-161798.521658	202	-161798.590055	0.99998	3.748879e-01,1.440733e-01,3.509907e-06,1.279691e-01,1.997430e-01,6.752333e-02,1.477437e-07,5.545868e-02,3.034092e-02	1.8e-05	0.505643	0.251395	-168289.697229	6	8	deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childD	99391	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500009	0.0	5e-06	0.250005	0.0	2e-06	1.6e-05	0.0	1.6e-05	0.50001	0.0	-164856.969947	98	-164857.010684	0.999869	3.775169e-01,1.504458e-01,3.220515e-07,1.404594e-01,2.006113e-01,6.021848e-02,4.072404e-06,4.985428e-02,2.088940e-02	2.2e-05	0.500299	0.250065	-168947.729565	14	4	deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childH	99391	7e-06	0.789824	0.111334	0.0	0.09883	0.0	2e-06	0.0	3e-06	0.580373	5e-06	0.098833	0.302542	4e-06	0.049418	0.111334	3e-06	0.111337	0.605081	-0.0	-162468.074832	66	-1.0	0.999869	4.200814e-01,1.079138e-01,2.091041e-06,1.366792e-01,2.027831e-01,6.182101e-02,1.652414e-07,4.184431e-02,2.887490e-02	1.1e-05	0.582274	0.269	-164892.804006	14	4	deam	PO	1	ngsrelateWithRealFreq	0.13731862046714569
childA	founder0	99394	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500028	0.0	0.0	0.250014	0.0	0.0	5.6e-05	0.0	5.6e-05	0.500028	0.0	-164712.295017	106	-164712.347466	0.999899	3.808341e-01,1.470327e-01,3.352472e-07,1.352052e-01,2.036689e-01,6.259915e-02,3.038495e-08,5.040689e-02,2.025274e-02	2e-06	0.515299	0.253766	-168938.199878	14	4	deam	PO	1	ngsrelateWithRealFreq	0.0
childA	founder1	99390	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500022	0.0	0.0	0.250011	0.0	0.0	4.5e-05	0.0	4.5e-05	0.500023	-0.0	-164494.569868	106	-164494.620877	0.999859	3.811276e-01,1.468162e-01,9.385444e-08,1.427323e-01,2.021461e-01,5.645757e-02,1.714365e-07,5.103295e-02,1.968706e-02	1e-06	0.509134	0.252262	-168112.298234	13	4	deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childE	99401	8.9e-05	0.999818	5e-05	0.0	0.0	0.0	0.0	4.2e-05	0.0	0.499959	4.2e-05	4.2e-05	0.24998	0.0	0.0	9.2e-05	0.0	9.2e-05	0.500001	-0.0	-164501.070397	107	-1.0	0.99997	3.834095e-01,1.479383e-01,1.616001e-05,1.449250e-01,2.029812e-01,5.233244e-02,3.645843e-06,5.155482e-02,1.683885e-02	9.8e-05	0.511584	0.25282	-167099.449028	14	4	deam	PO	1	ngsrelateWithRealFreq	0.00012047821379818793
childB	childF	99396	0.00036	0.999579	6e-05	0.0	0.0	0.0	0.0	1e-06	0.0	0.49985	1e-06	1e-06	0.249925	0.0	0.0	6.2e-05	0.0	6.2e-05	0.499851	-0.0	-164537.891155	90	-1.0	0.99992	3.833180e-01,1.480747e-01,1.456589e-05,1.436601e-01,2.019558e-01,5.463343e-02,4.033150e-07,5.031860e-02,1.802437e-02	7.4e-05	0.509087	0.252219	-167524.393676	14	4	deam	PO	1	ngsrelateWithRealFreq	0.0003216835919554099
