a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program	RMSE
childE	founder4	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500002	6e-06	0.0	0.250002	3e-06	0.0	2e-06	0.0	2e-06	0.500004	0.0	-150915.140426	150	-150915.204407	1.0	3.862165e-01,1.467284e-01,7.653802e-20,1.310658e-01,1.994713e-01,6.700665e-02,2.131501e-15,4.779236e-02,2.171897e-02	0.0	0.508086	0.252005	-163679.794923	5	20	no_deam	PO	1	ngsrelate	0.0
childF	founder4	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500003	4e-06	1e-06	0.250002	2e-06	0.0	4e-06	0.0	4e-06	0.500004	-0.0	-151226.578969	138	-151226.635597	1.0	3.863975e-01,1.452393e-01,8.074652e-13,1.308846e-01,1.976795e-01,6.660426e-02,9.777040e-13,5.107353e-02,2.212126e-02	0.0	0.501977	0.250493	-164113.442566	5	20	no_deam	PO	1	ngsrelate	0.0
childG	founder5	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500008	0.0	2.1e-05	0.250007	0.0	1e-05	7e-06	0.0	7e-06	0.500014	0.0	-156277.486399	82	-156277.559838	1.0	3.763276e-01,1.439421e-01,4.316214e-12,1.275652e-01,1.984761e-01,6.762014e-02,1.864897e-12,5.541732e-02,3.065143e-02	0.0	0.503051	0.25076	-166977.000771	5	20	no_deam	PO	1	ngsrelate	0.0
childA	childD	91927	0.128189	0.871798	0.0	0.0	1.2e-05	0.0	1e-06	0.0	0.0	0.435909	1e-06	1.2e-05	0.217956	0.0	6e-06	0.0	0.0	0.0	0.435912	-0.0	-133827.665544	378	-1.0	0.929485	3.819177e-01,1.508372e-01,2.020293e-04,1.397651e-01,1.977218e-01,6.023189e-02,9.662012e-06,4.812368e-02,2.119099e-02	0.001071	0.495333	0.248361	-144740.921185	46	2	no_deam	PO	1	ngsrelate	0.10467118757486865
childA	childH	91967	0.001301	0.929462	0.045741	0.009516	0.013981	0.0	0.0	0.0	1e-06	0.520958	1e-06	0.023497	0.262227	1e-06	0.006991	0.045741	1e-06	0.045741	0.529211	-0.004758	-129798.246407	278	-1.0	0.929889	4.253008e-01,1.075099e-01,2.803364e-04,1.345105e-01,2.002353e-01,6.256509e-02,5.216451e-05,4.104140e-02,2.850451e-02	0.001661	0.578783	0.267486	-140885.982493	42	2	no_deam	PO	1	ngsrelate	0.04854393585883479
childA	founder0	92038	0.085831	0.914169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.457084	0.0	0.0	0.228542	0.0	0.0	0.0	0.0	0.0	0.457084	0.0	-133605.30756	74	-1.0	0.930607	3.858581e-01,1.475669e-01,1.753396e-06,1.348241e-01,1.994893e-01,6.261966e-02,8.463025e-05,4.945183e-02,2.010373e-02	0.000433	0.505614	0.251205	-144459.120565	42	2	no_deam	PO	1	ngsrelate	0.07008071803760765
childA	founder1	91913	0.115058	0.884941	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.442471	0.0	0.0	0.221236	0.0	0.0	1e-06	0.0	1e-06	0.442471	-0.0	-132560.926378	82	-1.0	0.929343	3.865143e-01,1.465659e-01,1.171113e-04,1.419186e-01,1.986610e-01,5.684108e-02,1.685750e-05,4.965060e-02,1.971449e-02	0.000674	0.502799	0.250402	-143761.13428	42	2	no_deam	PO	1	ngsrelate	0.09394487185933391
childB	childE	91861	0.146137	0.853862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.426931	0.0	0.0	0.213466	0.0	0.0	0.0	0.0	0.0	0.426931	0.0	-131407.079851	78	-1.0	0.928818	3.858645e-01,1.472298e-01,3.016055e-04,1.449873e-01,2.018471e-01,5.212288e-02,2.988868e-05,5.064256e-02,1.697439e-02	0.001642	0.510599	0.251897	-143151.019267	39	2	no_deam	PO	1	ngsrelate	0.11932076909602396
childB	childF	91840	0.128359	0.871641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.435821	0.0	0.0	0.21791	0.0	0.0	0.0	0.0	0.0	0.435821	-0.0	-131402.324119	66	-1.0	0.928605	3.865590e-01,1.477847e-01,7.127939e-06,1.435335e-01,1.994745e-01,5.509521e-02,7.169937e-06,4.963706e-02,1.790174e-02	7.2e-05	0.503641	0.250875	-143126.626996	30	2	no_deam	PO	1	ngsrelate	0.10480468463130198
childB	founder0	91985	0.104361	0.895639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.447819	0.0	0.0	0.22391	0.0	0.0	0.0	0.0	0.0	0.447819	-0.0	-133588.20685	82	-1.0	0.930071	3.835813e-01,1.501292e-01,1.031694e-05,1.361060e-01,1.990383e-01,6.326689e-02,1.286909e-04,4.842922e-02,1.931007e-02	0.000698	0.500008	0.249696	-144534.089075	42	2	no_deam	PO	1	ngsrelate	0.08521039968219843
childB	founder1	91894	0.129639	0.870354	4e-06	0.0	0.0	0.0	0.0	3e-06	0.0	0.435181	3e-06	3e-06	0.217591	0.0	0.0	7e-06	0.0	7e-06	0.435184	-0.0	-132502.359312	87	-1.0	0.929151	3.849561e-01,1.482466e-01,8.107264e-05,1.429056e-01,2.001245e-01,5.630955e-02,1.646208e-04,4.726199e-02,1.994983e-02	0.001228	0.506684	0.251119	-143831.489696	39	2	no_deam	PO	1	ngsrelate	0.10585265805669063
childC	childG	92101	0.072108	0.927891	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.463946	0.0	0.0	0.231973	0.0	0.0	1e-06	0.0	1e-06	0.463947	-0.0	-136317.976509	82	-1.0	0.931244	3.818472e-01,1.424800e-01,2.783358e-04,1.377366e-01,1.956278e-01,6.003247e-02,1.476454e-04,5.621020e-02,2.563962e-02	0.002178	0.492908	0.247267	-146226.692254	39	2	no_deam	PO	1	ngsrelate	0.058876343710073116
childC	founder1	91975	0.087366	0.912634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.456317	0.0	0.0	0.228159	0.0	0.0	1e-06	0.0	1e-06	0.456318	0.0	-134454.430061	86	-1.0	0.92997	3.836610e-01,1.404394e-01,8.887329e-06,1.450048e-01,1.956761e-01,5.373337e-02,1.048490e-04,5.816369e-02,2.320788e-02	0.000581	0.492323	0.247813	-145071.331282	34	2	no_deam	PO	1	ngsrelate	0.07133404028933174
childC	founder2	92065	0.043173	0.956822	0.0	0.0	2e-06	0.0	0.0	3e-06	0.0	0.478413	3e-06	5e-06	0.239206	0.0	1e-06	3e-06	0.0	3e-06	0.478416	-0.0	-138053.180555	78	-1.0	0.93088	3.788712e-01,1.458616e-01,2.573866e-05,1.284283e-01,1.952146e-01,7.027743e-02,2.465764e-04,5.317453e-02,2.789998e-02	0.001395	0.490471	0.246989	-147199.667097	42	2	no_deam	PO	1	ngsrelate	0.03525264818894227
childD	founder3	92058	0.037394	0.962603	0.0	0.0	0.0	0.0	0.0	2e-06	1e-06	0.481303	2e-06	2e-06	0.240652	1e-06	1e-06	2e-06	1e-06	2e-06	0.481304	-0.0	-138306.327924	94	-1.0	0.93081	3.762632e-01,1.462973e-01,2.397671e-06,1.259670e-01,1.983169e-01,7.124082e-02,2.214351e-04,5.423708e-02,2.745382e-02	0.001129	0.498326	0.249088	-147393.540102	42	2	no_deam	PO	1	ngsrelate	0.03053329791664613
childE	founder4	91874	0.07585	0.92415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.462075	0.0	0.0	0.231037	0.0	0.0	0.0	0.0	0.0	0.462075	-0.0	-134345.81935	82	-1.0	0.928949	3.841319e-01,1.473045e-01,9.598058e-06,1.339948e-01,1.973973e-01,6.748145e-02,9.954080e-06,4.803325e-02,2.163733e-02	9.9e-05	0.497431	0.249313	-144895.633616	34	2	no_deam	PO	1	ngsrelate	0.06193126566336801
childF	founder4	91882	0.071198	0.928801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.464401	0.0	0.0	0.2322	0.0	0.0	0.0	0.0	0.0	0.464401	0.0	-134429.767666	78	-1.0	0.92903	3.840224e-01,1.463900e-01,6.566018e-05,1.336408e-01,1.964470e-01,6.608246e-02,2.427896e-06,5.071321e-02,2.263604e-02	0.000347	0.49496	0.248583	-145063.438751	42	2	no_deam	PO	1	ngsrelate	0.05813333181861619
childG	founder5	92062	0.02662	0.973375	0.0	0.0	0.0	0.0	0.0	5e-06	0.0	0.486687	5e-06	5e-06	0.243344	0.0	0.0	5e-06	0.0	5e-06	0.486693	0.0	-138963.985884	90	-1.0	0.93085	3.740480e-01,1.452876e-01,2.628521e-06,1.286097e-01,1.986569e-01,6.727210e-02,1.928914e-04,5.556562e-02,3.036455e-02	0.000984	0.500483	0.24969	-147690.473351	34	2	no_deam	PO	1	ngsrelate	0.021737180321590322
childA	childD	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499998	7e-06	0.0	0.25	3e-06	0.0	0.0	0.0	0.0	0.5	0.0	-150643.84765	151	-150643.932447	1.0	3.832732e-01,1.491281e-01,2.079890e-09,1.390045e-01,1.961341e-01,6.075706e-02,5.384307e-08,5.018709e-02,2.151589e-02	0.0	0.491469	0.247849	-163863.843923	9	10	no_deam	PO	1	ngsrelate	0.0
childA	childH	99398	0.0	0.924577	0.051002	0.0	0.02442	0.0	0.0	0.0	0.0	0.531606	0.0	0.024421	0.268855	0.0	0.01221	0.051002	0.0	0.051002	0.537711	-0.0	-145887.449663	70	-1.0	1.0	4.259967e-01,1.063638e-01,1.039999e-07,1.352611e-01,1.986592e-01,6.200748e-02,1.893918e-06,4.225383e-02,2.945579e-02	1e-05	0.574345	0.267295	-159440.172721	13	10	no_deam	PO	1	ngsrelate	0.05256688733730897
childA	founder0	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499997	0.0	0.0	0.249999	0.0	0.0	0.0	0.0	0.0	0.499997	0.0	-150179.476449	74	-150179.492988	1.0	3.864882e-01,1.458659e-01,1.642798e-07,1.340887e-01,1.990425e-01,6.278975e-02,4.541533e-08,5.092080e-02,2.080394e-02	1e-06	0.505613	0.251395	-163537.479624	9	10	no_deam	PO	1	ngsrelate	0.0
childA	founder1	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499965	0.0	0.0	0.249983	0.0	0.0	0.0	0.0	0.0	0.499966	-0.0	-149368.431281	86	-149368.45293	1.0	3.868061e-01,1.455560e-01,2.482960e-08,1.413384e-01,1.974809e-01,5.710120e-02,2.234389e-06,5.172915e-02,1.998604e-02	1.1e-05	0.499033	0.249753	-163016.87214	9	10	no_deam	PO	1	ngsrelate	0.0
childB	childE	99398	0.000428	0.999571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499786	0.0	0.0	0.249893	0.0	0.0	0.0	0.0	0.0	0.499786	-0.0	-147640.441022	94	-1.0	1.0	3.889776e-01,1.470145e-01,4.658733e-08,1.437442e-01,1.987028e-01,5.255025e-02,1.002931e-05,5.178668e-02,1.721387e-02	5.1e-05	0.50291	0.250703	-161796.982039	9	10	no_deam	PO	1	ngsrelate	0.00034986902311198823
childB	childF	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499963	0.0	0.0	0.249981	0.0	0.0	0.0	0.0	0.0	0.499963	0.0	-147939.123435	90	-147939.185219	1.0	3.890274e-01,1.469370e-01,1.479081e-07,1.427312e-01,1.973998e-01,5.486526e-02,1.370774e-06,5.082050e-02,1.821733e-02	8e-06	0.499297	0.249821	-162151.169403	9	10	no_deam	PO	1	ngsrelate	0.0
childB	founder0	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499979	2e-06	1e-06	0.24999	2e-06	1e-06	0.0	1e-06	1e-06	0.49998	-0.0	-149849.812234	170	-149849.872361	1.0	3.867950e-01,1.491565e-01,1.672031e-07,1.337838e-01,1.980417e-01,6.321103e-02,1.706504e-06,4.865859e-02,2.035160e-02	9e-06	0.50161	0.250398	-163257.001892	9	10	no_deam	PO	1	ngsrelate	0.0
childB	founder1	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499984	0.0	0.0	0.249992	0.0	0.0	0.0	0.0	0.0	0.499984	0.0	-149022.358324	71	-149022.434141	1.0	3.870191e-01,1.489793e-01,2.312935e-08,1.411104e-01,1.964334e-01,5.741032e-02,3.086517e-07,4.934578e-02,1.970136e-02	2e-06	0.494986	0.24874	-162747.104547	9	10	no_deam	PO	1	ngsrelate	0.0
childC	childG	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49996	2e-06	2e-06	0.249981	2e-06	2e-06	0.0	2e-06	2e-06	0.49996	0.0	-153027.078051	130	-153027.108641	1.0	3.833925e-01,1.416048e-01,6.171584e-07,1.367353e-01,1.967745e-01,6.012939e-02,2.369817e-06,5.526797e-02,2.609260e-02	1.5e-05	0.499757	0.249933	-165086.065077	9	10	no_deam	PO	1	ngsrelate	0.0
childC	founder1	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500002	0.0	2e-06	0.250001	0.0	1e-06	3e-06	0.0	3e-06	0.500002	-0.0	-151262.055145	66	-151262.092148	1.0	3.854693e-01,1.395128e-01,1.430782e-08,1.426615e-01,1.970790e-01,5.390253e-02,4.462223e-09,5.816798e-02,2.320691e-02	0.0	0.49989	0.249972	-164066.455054	9	10	no_deam	PO	1	ngsrelate	0.0
childC	founder2	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499997	1e-06	1.4e-05	0.25	1e-06	7e-06	0.0	1e-06	1e-06	0.5	-0.0	-155040.180031	114	-155040.220851	1.0	3.801286e-01,1.448603e-01,7.690901e-09,1.284994e-01,1.954979e-01,6.966084e-02,8.145417e-06,5.329556e-02,2.804923e-02	4.2e-05	0.493278	0.24829	-166263.00237	9	10	no_deam	PO	1	ngsrelate	0.0
childD	founder3	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500008	1e-06	3.5e-05	0.250008	0.0	1.7e-05	0.0	0.0	0.0	0.500017	0.0	-155578.326305	106	-155578.400913	1.0	3.766876e-01,1.455891e-01,5.249938e-09,1.255090e-01,1.987133e-01,7.118404e-02,1.218000e-08,5.388111e-02,2.843582e-02	0.0	0.501595	0.250398	-166696.412278	9	10	no_deam	PO	1	ngsrelate	0.0
childE	founder4	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1e-06	0.25	0.0	1e-06	5e-06	0.0	5e-06	0.500001	-0.0	-150940.868637	66	-150940.914569	1.0	3.862815e-01,1.464623e-01,2.270197e-08,1.309709e-01,1.993904e-01,6.705997e-02,9.965364e-09,4.799793e-02,2.183696e-02	0.0	0.508012	0.251987	-163740.636985	9	10	no_deam	PO	1	ngsrelate	0.0
childF	founder4	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500001	0.0	1e-06	0.250001	0.0	0.0	3e-06	0.0	3e-06	0.500001	0.0	-151255.971435	102	-151256.002295	1.0	3.864913e-01,1.453077e-01,1.278953e-09,1.307593e-01,1.976134e-01,6.667971e-02,1.349353e-09,5.096172e-02,2.218689e-02	0.0	0.501928	0.250481	-164133.029948	9	10	no_deam	PO	1	ngsrelate	0.0
childG	founder5	99398	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499999	0.0	6e-06	0.25	0.0	3e-06	3e-06	0.0	3e-06	0.500001	0.0	-156330.837861	90	-156330.86831	1.0	3.764031e-01,1.437824e-01,1.134444e-07,1.276080e-01,1.983561e-01,6.762374e-02,1.907498e-07,5.558380e-02,3.064253e-02	2e-06	0.502679	0.250667	-167021.04943	13	10	no_deam	PO	1	ngsrelate	0.0
childA	childD	99415	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499999	1e-06	0.0	0.25	1e-06	0.0	0.0	0.0	0.0	0.5	-0.0	-151914.752776	122	-151914.7737	0.99996	3.818806e-01,1.493839e-01,2.928439e-07,1.392226e-01,1.974910e-01,6.067239e-02,7.989253e-07,5.016411e-02,2.118431e-02	6e-06	0.494415	0.248593	-165036.736594	6	8	deam	PO	1	ngsrelate	0.0
childA	childH	99416	0.0	0.927805	0.050416	0.0	0.021779	0.0	0.0	0.0	0.0	0.530653	0.0	0.021779	0.268049	0.0	0.010889	0.050417	0.0	0.050417	0.536098	0.0	-147248.572562	122	-1.0	0.99997	4.244281e-01,1.068937e-01,4.558779e-11,1.357017e-01,1.996995e-01,6.193961e-02,2.034113e-08,4.208349e-02,2.925383e-02	0.0	0.576136	0.267687	-160740.263358	9	8	deam	PO	1	ngsrelate	0.05083926002936445
childA	founder0	99415	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499998	2e-06	0.0	0.249999	0.0	0.0	1e-06	0.0	1e-06	0.499999	1e-06	-151467.926262	50	-151467.991378	0.99996	3.849008e-01,1.463855e-01,8.657703e-08,1.345119e-01,2.003296e-01,6.253153e-02,4.888423e-07,5.068034e-02,2.065978e-02	3e-06	0.508309	0.252059	-164751.579887	6	8	deam	PO	1	ngsrelate	0.0
childA	founder1	99416	0.000226	0.999772	0.0	0.0	0.0	0.0	2e-06	0.0	0.0	0.499887	2e-06	0.0	0.249944	1e-06	0.0	0.0	0.0	0.0	0.499888	-0.0	-150692.09346	122	-1.0	0.99997	3.851902e-01,1.460978e-01,4.361518e-08,1.416367e-01,1.988728e-01,5.686806e-02,9.669727e-06,5.156600e-02,1.975878e-02	4.9e-05	0.501978	0.250472	-164248.056837	6	8	deam	PO	1	ngsrelate	0.0001853465223124897
childB	childE	99416	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499996	2e-06	2e-06	0.249999	2e-06	2e-06	0.0	2e-06	2e-06	0.499996	0.0	-148984.552265	95	-148984.64098	0.99997	3.874436e-01,1.471562e-01,2.868125e-06,1.438547e-01,2.001106e-01,5.248586e-02,1.861382e-06,5.184876e-02,1.709548e-02	2.4e-05	0.50616	0.25152	-163119.377625	6	8	deam	PO	1	ngsrelate	0.0
childB	childF	99414	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499995	2e-06	2e-06	0.249998	0.0	0.0	2e-06	0.0	2e-06	0.499997	0.0	-149286.629454	91	-149286.748179	0.99995	3.874072e-01,1.471711e-01,2.330705e-06,1.429312e-01,1.986206e-01,5.492165e-02,2.553407e-06,5.080246e-02,1.814090e-02	2.5e-05	0.501781	0.250434	-163471.697359	6	8	deam	PO	1	ngsrelate	0.0
childB	founder0	99413	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499999	0.0	0.0	0.249999	0.0	0.0	0.0	0.0	0.0	0.499999	0.0	-151065.66871	62	-151065.681165	0.99994	3.853650e-01,1.492173e-01,6.781053e-07,1.340378e-01,1.993475e-01,6.308750e-02,7.714457e-07,4.884618e-02,2.009726e-02	7e-06	0.504434	0.251101	-164431.369292	6	8	deam	PO	1	ngsrelate	0.0
childB	founder1	99414	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499998	2e-06	1e-06	0.249999	0.0	0.0	3e-06	0.0	3e-06	0.499999	0.0	-150296.45101	110	-150296.532265	0.99995	3.852275e-01,1.493230e-01,3.296161e-07,1.415870e-01,1.978738e-01,5.705629e-02,1.842090e-07,4.935130e-02,1.958056e-02	3e-06	0.498024	0.249504	-163967.294013	6	8	deam	PO	1	ngsrelate	0.0
childC	childG	99412	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25	0.0	0.0	4e-06	0.0	4e-06	0.5	0.0	-154305.799119	74	-154305.822242	0.99993	3.818222e-01,1.420338e-01,5.549699e-07,1.373011e-01,1.982833e-01,5.980495e-02,5.148370e-10,5.495221e-02,2.580190e-02	3e-06	0.503139	0.250781	-166259.547456	9	8	deam	PO	1	ngsrelate	0.0
childC	founder1	99412	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500006	0.0	3e-06	0.250003	0.0	2e-06	1.1e-05	0.0	1.1e-05	0.500007	0.0	-152615.068012	142	-152615.142111	0.99993	3.837414e-01,1.401367e-01,4.478628e-07,1.430589e-01,1.987185e-01,5.358113e-02,1.109531e-06,5.773068e-02,2.303113e-02	8e-06	0.503711	0.250921	-165329.149726	6	8	deam	PO	1	ngsrelate	0.0
childC	founder2	99412	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500003	0.0	1.3e-05	0.250003	0.0	6e-06	0.0	0.0	0.0	0.500006	0.0	-156344.716719	102	-156344.744207	0.99993	3.782553e-01,1.456221e-01,2.930830e-07,1.287332e-01,1.969360e-01,6.970820e-02,1.355373e-10,5.272439e-02,2.802051e-02	1e-06	0.496325	0.249077	-167534.290003	9	8	deam	PO	1	ngsrelate	0.0
childD	founder3	99416	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500003	1e-06	1.7e-05	0.250004	0.0	8e-06	0.0	0.0	0.0	0.500008	0.0	-156796.297408	122	-156796.364326	0.99997	3.752384e-01,1.459037e-01,2.761949e-06,1.260201e-01,2.001149e-01,7.088064e-02,9.291047e-08,5.372253e-02,2.811679e-02	1.4e-05	0.504665	0.251155	-167871.999701	6	8	deam	PO	1	ngsrelate	0.0
childE	founder4	99418	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500003	0.0	0.0	0.250001	0.0	0.0	6e-06	0.0	6e-06	0.500003	0.0	-152384.85408	70	-152384.887454	0.99999	3.846670e-01,1.466559e-01,1.159869e-10,1.314644e-01,2.008013e-01,6.684618e-02,3.708541e-08,4.786436e-02,2.170083e-02	0.0	0.511165	0.25276	-165162.83609	9	8	deam	PO	1	ngsrelate	0.0
childF	founder4	99416	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500002	0.0	3e-06	0.250002	0.0	1e-06	3e-06	0.0	4e-06	0.500003	0.0	-152661.528254	62	-152661.55711	0.99997	3.848783e-01,1.454730e-01,1.682042e-07,1.312475e-01,1.988789e-01,6.646383e-02,2.901084e-08,5.098109e-02,2.207714e-02	1e-06	0.504557	0.251134	-165519.924614	6	8	deam	PO	1	ngsrelate	0.0
childG	founder5	99415	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500012	0.0	1.1e-05	0.250007	0.0	6e-06	1.9e-05	0.0	1.9e-05	0.500015	-0.0	-157506.931178	82	-157507.008936	0.99996	3.751841e-01,1.439737e-01,4.939369e-07,1.278553e-01,1.998847e-01,6.750066e-02,9.557251e-08,5.542648e-02,3.017439e-02	3e-06	0.506349	0.251576	-168111.171949	5	8	deam	PO	1	ngsrelate	0.0
childA	childD	99402	0.002556	0.997444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.498722	0.0	0.0	0.249361	0.0	0.0	0.0	0.0	0.0	0.498722	0.0	-155939.656236	122	-1.0	0.999889	3.778333e-01,1.505579e-01,1.576967e-05,1.401275e-01,2.006524e-01,6.054567e-02,5.156420e-07,4.973346e-02,2.053344e-02	8.1e-05	0.500404	0.250065	-168769.159269	13	4	deam	PO	1	ngsrelate	0.002086965260851269
childA	childH	99404	0.0	0.937133	0.04913	0.0	0.013737	0.0	0.0	0.0	0.0	0.527999	1e-06	0.013737	0.265717	0.0	0.006868	0.049131	0.0	0.049131	0.531434	0.0	-151616.970804	126	-1.0	0.999909	4.202224e-01,1.083208e-01,1.947852e-06,1.365698e-01,2.029395e-01,6.169768e-02,7.711971e-07,4.157927e-02,2.866786e-02	1.3e-05	0.582874	0.269127	-164859.895859	11	4	deam	PO	1	ngsrelate	0.046065231245123114
childA	founder0	99403	0.003931	0.996069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.498035	0.0	0.0	0.249017	0.0	0.0	0.0	0.0	0.0	0.498035	0.0	-155450.248499	102	-1.0	0.999899	3.813695e-01,1.469942e-01,2.703739e-05,1.350500e-01,2.037803e-01,6.257762e-02,2.438242e-05,5.020231e-02,1.997465e-02	0.000252	0.516062	0.25384	-168440.728098	14	4	deam	PO	1	ngsrelate	0.0032096480596268983
childA	founder1	99404	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499905	0.0	0.0	0.249953	0.0	0.0	0.0	0.0	0.0	0.499905	-0.0	-154788.929463	110	-154788.983971	0.999909	3.813669e-01,1.470978e-01,3.775165e-08,1.424857e-01,2.020921e-01,5.662134e-02,2.005050e-07,5.090066e-02,1.943524e-02	1e-06	0.508913	0.252208	-168074.611646	14	4	deam	PO	1	ngsrelate	0.0
childB	childE	99406	0.004128	0.995871	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.497935	1e-06	1e-06	0.248968	0.0	0.0	1e-06	0.0	1e-06	0.497936	0.0	-153212.151062	146	-1.0	0.99993	3.832787e-01,1.482184e-01,1.225630e-05,1.451753e-01,2.027023e-01,5.211040e-02,9.907619e-07,5.150130e-02,1.700039e-02	6.5e-05	0.510561	0.252584	-167091.545686	13	4	deam	PO	1	ngsrelate	0.003370906159081482
childB	childF	99407	0.005448	0.994551	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.497277	0.0	1e-06	0.248639	0.0	0.0	1e-06	0.0	1e-06	0.497277	0.0	-153630.38737	102	-1.0	0.99994	3.833148e-01,1.481752e-01,8.508495e-06,1.437465e-01,2.015579e-01,5.472348e-02,1.636722e-06,5.053619e-02,1.793580e-02	5e-05	0.507458	0.251828	-167557.924701	13	4	deam	PO	1	ngsrelate	0.004448681677381154
childB	founder0	99407	0.004159	0.99584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.497921	0.0	0.0	0.24896	0.0	0.0	0.0	0.0	0.0	0.497921	0.0	-155332.164165	158	-1.0	0.99994	3.813787e-01,1.502048e-01,1.323560e-05,1.350345e-01,2.021467e-01,6.282389e-02,3.323124e-05,4.861019e-02,1.975480e-02	0.00023	0.509545	0.252262	-168456.746212	14	4	deam	PO	1	ngsrelate	0.003396217552905999
childB	founder1	99408	0.002151	0.997849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.498924	0.0	0.0	0.249462	0.0	0.0	0.0	0.0	0.0	0.498924	0.0	-154689.171435	182	-1.0	0.99995	3.814336e-01,1.500003e-01,3.353886e-08,1.424222e-01,2.009468e-01,5.668748e-02,1.059747e-07,4.912810e-02,1.938139e-02	1e-06	0.504589	0.251142	-168114.47501	13	4	deam	PO	1	ngsrelate	0.0017562841455755446
childC	childG	99407	0.001252	0.998739	6e-06	0.0	0.0	0.0	0.0	0.0	3e-06	0.499379	3e-06	3e-06	0.249691	3e-06	3e-06	6e-06	3e-06	9e-06	0.499379	0.0	-158711.149688	86	-1.0	0.99994	3.782139e-01,1.425590e-01,3.697890e-06,1.381980e-01,2.012392e-01,5.958537e-02,1.821074e-05,5.483314e-02,2.534955e-02	0.000109	0.509212	0.252234	-170515.672283	15	4	deam	PO	1	ngsrelate	0.0010259403816336651
childC	founder1	99406	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499975	0.0	0.0	0.249988	0.0	0.0	0.0	0.0	0.0	0.499975	0.0	-156968.03562	90	-156968.101629	0.99993	3.800379e-01,1.407684e-01,6.067132e-07,1.438505e-01,2.016931e-01,5.342480e-02,2.276635e-07,5.756913e-02,2.265531e-02	4e-06	0.509823	0.25243	-169513.957248	10	4	deam	PO	1	ngsrelate	0.0
